date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:35	181923/181923	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:11:09%20GMT	https://www.lpu.in/	C:/My%20Web%20Sites/lpu/www.lpu.in/index.html	(from )
16:40:36	739/739	---M-Z	200	added ('OK')	text/plain	etag:%22af4a1acfaac5d41:0%22	https://www.lpu.in/robots.txt		(from )
16:40:36	159/159	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:13%20GMT	http://www.lpu.in/css/bootstrap.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/bootstrap.0.delayed	(from https://www.lpu.in/)
16:40:37	133519/133519	---M-Z	200	added ('OK')	text/css	etag:%220a7bfacdc2ad41:0%22	https://www.lpu.in/css/bootstrap.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/bootstrap.css	(from https://www.lpu.in/)
16:40:37	310349/310349	---M-Z	200	added ('OK')	text/css	etag:%220c960b267a9d41:0%22	https://www.lpu.in/style.css	C:/My%20Web%20Sites/lpu/www.lpu.in/style.css	(from https://www.lpu.in/)
16:40:39	154/154	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:14%20GMT	http://www.lpu.in/css/dark.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/dark.3.delayed	(from https://www.lpu.in/)
16:40:39	55935/55935	---M-Z	200	added ('OK')	text/css	etag:%2280b2f4619bbad31:0%22	https://www.lpu.in/css/dark.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/dark.css	(from https://www.lpu.in/)
16:40:39	160/160	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:16%20GMT	http://www.lpu.in/css/font-icons.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/font-icons.5.delayed	(from https://www.lpu.in/)
16:40:40	49457/49457	---M-Z	200	added ('OK')	text/css	etag:%2280da166d23d41:0%22	https://www.lpu.in/css/font-icons.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/font-icons.css	(from https://www.lpu.in/)
16:40:40	157/157	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:16%20GMT	http://www.lpu.in/css/animate.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/animate.7.delayed	(from https://www.lpu.in/)
16:40:41	67519/67519	---M-Z	200	added ('OK')	text/css	etag:%220652c3751b1d31:0%22	https://www.lpu.in/css/animate.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/animate.css	(from https://www.lpu.in/)
16:40:41	164/164	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:17%20GMT	http://www.lpu.in/css/magnific-popup.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/magnific-popup.9.delayed	(from https://www.lpu.in/)
16:40:41	8402/8402	---M-Z	200	added ('OK')	text/css	etag:%22054494451b1d31:0%22	https://www.lpu.in/css/magnific-popup.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/magnific-popup.css	(from https://www.lpu.in/)
16:40:41	154/154	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:18%20GMT	http://www.lpu.in/css/vmap.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/vmap.b.delayed	(from https://www.lpu.in/)
16:40:42	803/803	---M-Z	200	added ('OK')	text/css	etag:%22db6ff74851b1d31:0%22	https://www.lpu.in/css/vmap.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/vmap.css	(from https://www.lpu.in/)
16:40:42	160/160	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:19%20GMT	http://www.lpu.in/css/responsive.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/responsive.d.delayed	(from https://www.lpu.in/)
16:40:43	59088/59088	---M-Z	200	added ('OK')	text/css	etag:%2280131173f3fbd31:0%22	https://www.lpu.in/css/responsive.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/responsive.css	(from https://www.lpu.in/)
16:40:43	24954/24954	---M-Z	200	added ('OK')	text/css	etag:%220cd34e4c5d41:0%22	https://www.lpu.in/css/home-custom.css	C:/My%20Web%20Sites/lpu/www.lpu.in/css/home-custom.css	(from https://www.lpu.in/)
16:40:43	154/154	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:20%20GMT	http://www.lpu.in/js/jquery.js	C:/My%20Web%20Sites/lpu/www.lpu.in/js/jquery.10.delayed	(from https://www.lpu.in/)
16:40:45	95954/95954	---M-Z	200	added ('OK')	application/javascript	etag:%22808df08752b1d31:0%22	https://www.lpu.in/js/jquery.js	C:/My%20Web%20Sites/lpu/www.lpu.in/js/jquery.js	(from https://www.lpu.in/)
16:40:45	155/155	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:11:21%20GMT	http://www.lpu.in/js/plugins.js	C:/My%20Web%20Sites/lpu/www.lpu.in/js/plugins.12.delayed	(from https://www.lpu.in/)
16:40:46	536590/536590	---M-Z	200	added ('OK')	application/javascript	etag:%22071509b50b4d31:0%22	https://www.lpu.in/js/plugins.js	C:/My%20Web%20Sites/lpu/www.lpu.in/js/plugins.js	(from https://www.lpu.in/)
16:40:46	219/219	---M--	200	added ('OK')	application/json	etag:%2271385d8290c1d31:0%22	https://www.lpu.in/manifest.json	C:/My%20Web%20Sites/lpu/www.lpu.in/manifest.json	(from https://www.lpu.in/)
16:40:47	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Wed,%2020%20Feb%202019%2011:11:24%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/lpu/www.googletagmanager.com/gtm.155445.delayed	(from https://www.lpu.in/)
16:42:07	172/172	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:44%20GMT	http://www.lpu.in/programmes/all/Post%20Graduation	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all/Post%20Graduation.2e.delayed	(from https://www.lpu.in/)
16:42:12	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:45%20GMT	https://www.lpu.in/programmes/all/Post%20Graduation	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all/Post%20Graduation.html	(from https://www.lpu.in/)
16:42:12	179/179	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:45%20GMT	http://www.lpu.in/programmes/all/Diploma%20or%20Certificate	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all/Diploma%20or%20Certificate.30.delayed	(from https://www.lpu.in/)
16:42:13	156/156	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:50%20GMT	http://www.lpu.in/programmes/all	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all.32.delayed	(from https://www.lpu.in/)
16:42:14	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:49%20GMT	https://www.lpu.in/programmes/all/Diploma%20or%20Certificate	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all/Diploma%20or%20Certificate.html	(from https://www.lpu.in/)
16:42:15	160/160	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:52%20GMT	http://www.lpu.in/programmes/regular	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/regular.34.delayed	(from https://www.lpu.in/)
16:42:16	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:52%20GMT	https://www.lpu.in/programmes/all	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/all.html	(from https://www.lpu.in/)
16:42:18	160/160	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:54%20GMT	http://www.lpu.in/programmes/lateral	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/lateral.36.delayed	(from https://www.lpu.in/)
16:42:18	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:54%20GMT	https://www.lpu.in/programmes/regular	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/regular.html	(from https://www.lpu.in/)
16:42:21	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:56%20GMT	https://www.lpu.in/programmes/lateral	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/lateral.html	(from https://www.lpu.in/)
16:42:22	195/195	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:56%20GMT	http://www.lpu.in/admission/integrated-bachelors-masters-programmes.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/integrated-bachelors-masters-programmes.38.delayed	(from https://www.lpu.in/)
16:42:23	96443/96443	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:12:59%20GMT	https://www.lpu.in/admission/integrated-bachelors-masters-programmes.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/integrated-bachelors-masters-programmes.html	(from https://www.lpu.in/)
16:42:23	182/182	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:12:59%20GMT	http://www.lpu.in/admission/honours-programmes-options.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/honours-programmes-options.3a.delayed	(from https://www.lpu.in/)
16:42:25	95704/95704	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:01%20GMT	https://www.lpu.in/admission/honours-programmes-options.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/honours-programmes-options.html	(from https://www.lpu.in/)
16:42:25	186/186	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:01%20GMT	http://www.lpu.in/admission/dual-degree-programmes-options.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/dual-degree-programmes-options.3c.delayed	(from https://www.lpu.in/)
16:42:26	96786/96786	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:02%20GMT	https://www.lpu.in/admission/dual-degree-programmes-options.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/dual-degree-programmes-options.html	(from https://www.lpu.in/)
16:42:27	161/161	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:03%20GMT	http://www.lpu.in/programmes/parttime	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/parttime.3e.delayed	(from https://www.lpu.in/)
16:42:29	239109/239109	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:04%20GMT	https://www.lpu.in/programmes/parttime	C:/My%20Web%20Sites/lpu/www.lpu.in/programmes/parttime.html	(from https://www.lpu.in/)
16:42:29	174/174	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:04%20GMT	http://www.lpu.in/admission/short-term-courses.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/short-term-courses.40.delayed	(from https://www.lpu.in/)
16:42:31	137532/137532	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:07%20GMT	https://www.lpu.in/admission/short-term-courses.php	C:/My%20Web%20Sites/lpu/www.lpu.in/admission/short-term-courses.html	(from https://www.lpu.in/)
16:42:31	154/154	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:07%20GMT	http://www.lpu.in/engineering/	C:/My%20Web%20Sites/lpu/www.lpu.in/engineering/index.html	(from https://www.lpu.in/)
16:42:32	155/155	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:07%20GMT	http://www.lpu.in/international	C:/My%20Web%20Sites/lpu/www.lpu.in/international.42.delayed	(from https://www.lpu.in/)
16:42:32	156/156	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2020%20Feb%202019%2011:13:09%20GMT	https://www.lpu.in/international	C:/My%20Web%20Sites/lpu/www.lpu.in/international.43.delayed	(from https://www.lpu.in/)
16:42:33	184/184	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:09%20GMT	http://www.lpu.in/international/programmes/ProgramSearch.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/ProgramSearch.44.delayed	(from https://www.lpu.in/)
16:42:34	127046/127046	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:10%20GMT	https://www.lpu.in/international/programmes/ProgramSearch.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/ProgramSearch.html	(from https://www.lpu.in/)
16:42:34	188/188	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:10%20GMT	http://www.lpu.in/international/english-language-requirement.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/english-language-requirement.46.delayed	(from https://www.lpu.in/)
16:42:35	80223/80223	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:11%20GMT	https://www.lpu.in/international/english-language-requirement.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/english-language-requirement.html	(from https://www.lpu.in/)
16:42:36	171/171	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:12%20GMT	http://www.lpu.in/international/scholarship.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/scholarship.48.delayed	(from https://www.lpu.in/)
16:42:37	84281/84281	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:13%20GMT	https://www.lpu.in/international/scholarship.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/scholarship.html	(from https://www.lpu.in/)
16:42:38	172/172	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:15%20GMT	http://www.lpu.in/international/how_to_apply.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/how_to_apply.4a.delayed	(from https://www.lpu.in/)
16:42:39	91055/91055	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:15%20GMT	https://www.lpu.in/international/how_to_apply.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/how_to_apply.html	(from https://www.lpu.in/)
16:42:40	170/170	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:16%20GMT	http://www.lpu.in/international/how_to_pay.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/how_to_pay.4c.delayed	(from https://www.lpu.in/)
16:42:41	84864/84864	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:17%20GMT	https://www.lpu.in/international/how_to_pay.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/how_to_pay.html	(from https://www.lpu.in/)
16:42:41	177/177	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:18%20GMT	http://www.lpu.in/international/booklet_and_forms.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/booklet_and_forms.4e.delayed	(from https://www.lpu.in/)
16:42:42	80659/80659	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:18%20GMT	https://www.lpu.in/international/booklet_and_forms.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/booklet_and_forms.html	(from https://www.lpu.in/)
16:42:43	183/183	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:19%20GMT	http://www.lpu.in/OnlineAdmission/LetterAuthentication.aspx	C:/My%20Web%20Sites/lpu/www.lpu.in/OnlineAdmission/LetterAuthentication.50.delayed	(from https://www.lpu.in/)
16:42:44	172/172	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:20%20GMT	http://www.lpu.in/international/across_globe.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/across_globe.52.delayed	(from https://www.lpu.in/)
16:42:45	220206/220206	---MCZ	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:20%20GMT	https://www.lpu.in/OnlineAdmission/LetterAuthentication.aspx	C:/My%20Web%20Sites/lpu/www.lpu.in/OnlineAdmission/LetterAuthentication.html	(from https://www.lpu.in/)
16:42:46	79111/79111	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:22%20GMT	https://www.lpu.in/international/across_globe.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/across_globe.html	(from https://www.lpu.in/)
16:42:46	191/191	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:23%20GMT	http://www.lpu.in/international/programmes/all/Grade%2010th%20(O%20Level)	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Grade%2010th%20(O%20Level).54.delayed	(from https://www.lpu.in/)
16:42:48	127046/127046	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:23%20GMT	https://www.lpu.in/international/programmes/all/Grade%2010th%20(O%20Level)	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Grade%2010th%20(O%20Level).html	(from https://www.lpu.in/)
16:42:48	191/191	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:24%20GMT	http://www.lpu.in/international/programmes/all/Grade%2012th%20(A%20Level)	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Grade%2012th%20(A%20Level).56.delayed	(from https://www.lpu.in/)
16:42:50	127046/127046	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:25%20GMT	https://www.lpu.in/international/programmes/all/Grade%2012th%20(A%20Level)	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Grade%2012th%20(A%20Level).html	(from https://www.lpu.in/)
16:42:50	181/181	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:26%20GMT	http://www.lpu.in/international/programmes/all/Graduation	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Graduation.58.delayed	(from https://www.lpu.in/)
16:42:52	127046/127046	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:27%20GMT	https://www.lpu.in/international/programmes/all/Graduation	C:/My%20Web%20Sites/lpu/www.lpu.in/international/programmes/all/Graduation.html	(from https://www.lpu.in/)
16:42:53	186/186	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:28%20GMT	http://www.lpu.in/international/english-language-programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/english-language-programme.5a.delayed	(from https://www.lpu.in/)
16:42:54	84048/84048	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:30%20GMT	https://www.lpu.in/international/english-language-programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/english-language-programme.html	(from https://www.lpu.in/)
16:42:55	181/181	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:31%20GMT	http://www.lpu.in/international/study_india_programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/study_india_programme.5c.delayed	(from https://www.lpu.in/)
16:42:55	81190/81190	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:31%20GMT	https://www.lpu.in/international/study_india_programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/study_india_programme.html	(from https://www.lpu.in/)
16:42:56	182/182	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:32%20GMT	http://www.lpu.in/international/study_abroad_programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/study_abroad_programme.5e.delayed	(from https://www.lpu.in/)
16:42:57	79971/79971	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:33%20GMT	https://www.lpu.in/international/study_abroad_programme.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/study_abroad_programme.html	(from https://www.lpu.in/)
16:42:58	179/179	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:34%20GMT	http://www.lpu.in/international/summer_school/index.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/index.60.delayed	(from https://www.lpu.in/)
16:42:59	81752/81752	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:35%20GMT	https://www.lpu.in/international/summer_school/index.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/index.html	(from https://www.lpu.in/)
16:42:59	189/189	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:36%20GMT	http://www.lpu.in/international/summer_school/int_eligibility.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_eligibility.62.delayed	(from https://www.lpu.in/)
16:43:00	77901/77901	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:36%20GMT	https://www.lpu.in/international/summer_school/int_eligibility.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_eligibility.html	(from https://www.lpu.in/)
16:43:01	206/206	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:37%20GMT	http://www.lpu.in/international/summer_school/int_accommodation_and_facilities.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_accommodation_and_facilities.64.delayed	(from https://www.lpu.in/)
16:43:01	79756/79756	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:37%20GMT	https://www.lpu.in/international/summer_school/int_accommodation_and_facilities.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_accommodation_and_facilities.html	(from https://www.lpu.in/)
16:43:02	209/209	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:39%20GMT	http://www.lpu.in/international/summer_school/int_registeration_and_fee_structure.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_registeration_and_fee_structure.66.delayed	(from https://www.lpu.in/)
16:43:03	81706/81706	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:39%20GMT	https://www.lpu.in/international/summer_school/int_registeration_and_fee_structure.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_registeration_and_fee_structure.html	(from https://www.lpu.in/)
16:43:04	195/195	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:40%20GMT	http://www.lpu.in/international/summer_school/int_proposed_schedule.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_proposed_schedule.68.delayed	(from https://www.lpu.in/)
16:43:05	91031/91031	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:40%20GMT	https://www.lpu.in/international/summer_school/int_proposed_schedule.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_proposed_schedule.html	(from https://www.lpu.in/)
16:43:05	209/209	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:41%20GMT	http://www.lpu.in/international/summer_school/int_visa_requirement_and_guidelines.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_visa_requirement_and_guidelines.6a.delayed	(from https://www.lpu.in/)
16:43:06	80722/80722	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:42%20GMT	https://www.lpu.in/international/summer_school/int_visa_requirement_and_guidelines.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_visa_requirement_and_guidelines.html	(from https://www.lpu.in/)
16:43:07	185/185	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:43%20GMT	http://www.lpu.in/international/summer_school/int_gallery.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_gallery.6c.delayed	(from https://www.lpu.in/)
16:43:09	86002/86002	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:44%20GMT	https://www.lpu.in/international/summer_school/int_gallery.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_gallery.html	(from https://www.lpu.in/)
16:43:09	181/181	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:45%20GMT	http://www.lpu.in/international/summer_school/int_faq.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_faq.6e.delayed	(from https://www.lpu.in/)
16:43:10	84034/84034	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:46%20GMT	https://www.lpu.in/international/summer_school/int_faq.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_faq.html	(from https://www.lpu.in/)
16:43:11	185/185	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:47%20GMT	http://www.lpu.in/international/summer_school/int_contact.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_contact.70.delayed	(from https://www.lpu.in/)
16:43:12	77816/77816	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:48%20GMT	https://www.lpu.in/international/summer_school/int_contact.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/summer_school/int_contact.html	(from https://www.lpu.in/)
16:43:13	171/171	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:49%20GMT	http://www.lpu.in/international/pre_arrival.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/pre_arrival.72.delayed	(from https://www.lpu.in/)
16:43:14	80664/80664	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:49%20GMT	https://www.lpu.in/international/pre_arrival.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/pre_arrival.html	(from https://www.lpu.in/)
16:43:15	172/172	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:51%20GMT	http://www.lpu.in/international/post_arrival.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/post_arrival.74.delayed	(from https://www.lpu.in/)
16:43:16	178/178	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:52%20GMT	http://www.lpu.in/international/after_you_graduate.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/after_you_graduate.76.delayed	(from https://www.lpu.in/)
16:43:16	80362/80362	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:51%20GMT	https://www.lpu.in/international/post_arrival.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/post_arrival.html	(from https://www.lpu.in/)
16:43:17	81398/81398	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:53%20GMT	https://www.lpu.in/international/after_you_graduate.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/after_you_graduate.html	(from https://www.lpu.in/)
16:43:17	174/174	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:53%20GMT	http://www.lpu.in/international/returning_back.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/returning_back.78.delayed	(from https://www.lpu.in/)
16:43:18	81410/81410	---M-Z	200	added ('OK')	text/html	date:Wed,%2020%20Feb%202019%2011:13:54%20GMT	https://www.lpu.in/international/returning_back.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/returning_back.html	(from https://www.lpu.in/)
16:43:18	192/192	---M--	302	error ('Redirect')	text/html	date:Wed,%2020%20Feb%202019%2011:13:54%20GMT	http://www.lpu.in/international/international_student_experience.php	C:/My%20Web%20Sites/lpu/www.lpu.in/international/international_student_experience.7a.delayed	(from https://www.lpu.in/)
